title,product_title,product_id
11X - Eaton,FS181,
1192 - Burndy,FS181,
12X - Eaton,FS182,
1193 - Burndy,FS182,
13X - Eaton,FS183,
1194 - Raco,FS183,
14X - Eaton,FS184,
1195 - Raco,FS184,
15X - Eaton,FS185,
1196 - Raco,FS185,
16X - Eaton,FS186,
1198 - Raco,FS186,
17X - Eaton,FS187,
1197 - Raco,FS187,
18X - Eaton,FS188,
1199 - Raco,FS188,
19X - Eaton,FS189,
1200 - Raco,FS189,
20X - Eaton,FS190,
1201 - Raco,FS190,
RC50 - Eaton,F41,
RC75 - Eaton,F42,
RC100 - Eaton,F43,
RC125 - Eaton,F44,
RC50 - Eaton,F45,
RC200 - Eaton,F46,
RC250 - Eaton,F47,
RC300 - Eaton,F48,
RC350 - Eaton,F49,
RC400 - Eaton,F50,
RC500 - Eaton,F50-1,
RC600 - Eaton,F50-2,
1031DC - Eaton,F201,
1032DC - Eaton,F202,
1033DC - Eaton,F203,
1034DC - Eaton,F204,
1035DC - Eaton,F205,
1036DC - Eaton,F206,
1037DC - Eaton,F207,
1038DC - Eaton,F208,
1039DC - Eaton,F209,
1040DC - Eaton,F210,
H1031DC - Eaton,F211,
H1032DC - Eaton,F212,
H1033DC - Eaton,F213,
H1034DC - Eaton,F214,
H1035DC - Eaton,F215,
H1036DC - Eaton,F216,
H1037DC - Eaton,F217,
H1038DC - Eaton,F218,
H1039DC - Eaton,F219,
H1040DC - Eaton,F220,
GLL10 DC - Eaton,FZ240,
GLL9DC - Eaton,FZ239,
GLL8 DC - Eaton,FZ238,
GLL7 DC - Eaton,FZ237,
GLL6 DC - Eaton,FZ236,
GLL5 DC - Eaton,FZ235,
GLL4 DC - Eaton,FZ234,
GLL3 DC - Eaton,FZ233,
1264DC - Raco,FZ233,
GLL2 DC - Eaton,FZ232,
1263DC - Raco,FZ232,
GLL1 DC - Eaton,FZ231,
1262DC - Raco,FZ231,
94180 - Morris,98057,
UC-143 - NSI,50079HD,
91748 - Morris,50079HD,
94031 - Morris,98010A,
91771 - Morris,50073TH,
5334-0 - Burndy,W2B505,
5372-0 - Burndy,WRB755,
5333-0 - Burndy,W2B503,
IT-1/0 - NSI,60003,
IT-3/0 - NSI,60004,
1PLD2502 - Burndy,60006,
IPBB-NA250-2D - Penn Union,60006,
1PLD3502 - Ilsco,60007,
IPBB-NA350-2D - Ilsco,60007,
IPBB-NA750-2D - Penn Union,60010M,
IT-750 - NSI,60010M,
1PBS1/0 - Burndy,61001,
IISR-1/0 - Penn Union,61001,
IISR-250 - Penn Union,61002,
1PBS250 - Burndy,61002,
1PBS350 - Burndy,61003,
IISR-350 - Penn Union,61003,
1PBS500 - Burndy,61004,
IISR-500 - Penn Union,61004,
IISR-750 - Penn Union,61005,
IPBB-NA4-4S - Penn Union,62002,
1PL2503 - Burndy,62037,
IPBB-NA250-3S - Penn Union,62037,
IPBB-NA250-5S - Penn Union,62039,
IPBB-NA250-4S - Penn Union,62038,
IPBB-NA250-6S - Penn Union,62040,
IPBB-NA250-8S - Penn Union,62042,
IPBB-NA350-3S - Penn Union,62049,
IPBB-NA350-4S - Penn Union,62050,
IPBB-NA250-3D - Penn Union,63011,
IPBB-NA250-4D - Penn Union,63012,
IPB-NA250-6D - Penn Union,63014C,
IPB-NA350-3D - Penn Union,63021C,
IPB-NA350-4D - Penn Union,63022C,
IPB-NA350-6D - Penn Union,63024C,
IPB-NA350-8D - Penn Union,63026C,
BIT4 - Burndy,60001C,
IPB-NA4-2S - Penn Union,60001C,
IT-4C - NSI,60001C,
IPB-NA4-2D - Penn Union,60002C,
ITD-4C - NSI,60002C,
IT-1/0C - NSI,60003C,
PBTO-1/0 - Ilsco,60003DZ,
IT-3/0C - NSI,60005C,
IT-250C - NSI,60006AC,
ECTS-2-250 - Ilsco,60006AC,
IPB-NA250-2D - Penn Union,60006C,
IT-250C - NSI,60006C,
IPBB-NA350-2S - Penn Union,60007A,
IT-350 - NSI,60007A,
IPB-NA350-2D - Penn Union,60007C,
IT-350C - NSI,60007C,
IT-500C - NSI,60008C,
1PLD6002 - Burndy,60009A,
IPBB-NA600-2D - Penn Union,60009A,
IT-750 - NSI,60010AC,
BISR1/0 - Burndy,61001C,
IISR-1/0 - Penn Union,61001C,
ISR-1/0C - NSI,61001C,
BISR250 - Burndy,61002C,
IISR-250 - Penn Union,61002C,
ISR-250C - NSI,61002C,
BISR350 - Burndy,61003C,
IISR-350 - Penn Union,61003C,
ISR-350C - NSI,61003C,
BISR500 - Burndy,61004C,
IISR-500 - Penn Union,61004C,
ISR-500C - NSI,61004C,
IISR-750 - Penn Union,61005C,
ISRH-750C - NSI,61005C,
BIBS4-3 - Burndy,62001C,
IPB-NA4-3S - Penn Union,62001C,
IPL4-3C - NSI,62001C,
BIBS4-4 - Burndy,62002C,
IPB-NA4-4S - Penn Union,62002C,
IPL4-4C - NSI,62002C,
IPL1/0-3C - NSI,62013C,
1PL2/03 - Burndy,62025A,
IPBB-NA2/0-3S - Penn Union,62025A,
IPBB-NA2/0-4S - Penn Union,62026A,
BIBS250-3 - Burndy,62037C,
IPB-NA250-3S - Penn Union,62037C,
IPL250-3C - NSI,62037C,
BIBS250-4 - Burndy,62038C,
IPB-NA250-4S - Penn Union,62038C,
IPL250-4C - NSI,62038C,
BIBS350-4 - Burndy,62050C,
ECTS-5-350 - Ilsco,62051C,
BIBS350-5 - Burndy,62051C,
BIBS350-6 - Burndy,62052C,
ECTS-6-350 - Ilsco,62052C,
BIBS500-3 - Burndy,62061C,
IPL500-3C - NSI,62061C,
IPL600-3 - NSI,62073A,
BIBS600-3 - Burndy,62073AC,
IPL600-4 - NSI,62074A,
IPBB-NA600-5S - Penn Union,62075A,
IPL600-6 - NSI,62076A,
IPL600-8 - NSI,62078A,
ECTD-3-4 - Ilsco,63001AC,
BIBD4-3 - Burndy,63001AC,
IPB-NA4-3D - Penn Union,63001AC,
IPLD4-3C - NSI,63001AC,
1PLD2/03 - Burndy,63001B,
IPBB-NA2/0-3D - Penn Union,63001B,
IPLD2/0-3 - NSI,63001B,
BIBD2/0-3 - Burndy,63001BC,
IPB-NA2/0-3D - Penn Union,63001BC,
IPLD2/0-3C - NSI,63001BC,
ECTD-3-3/0 - Ilsco,63001C,
IPLD3/0-3C - NSI,63001C,
ECTD-4-4 - Ilsco,63002AC,
BIBD4-4 - Burndy,63002AC,
IPLD4-4C - NSI,63002AC,
1PLD2/04 - Burndy,63002B,
IPBB-NA2/0-4D - Penn Union,63002B,
IPLD2/0-4 - NSI,63002B,
BIBD2/0-4 - Burndy,63002BC,
IPB-NA2/0-4D - Penn Union,63002BC,
IPLD2/0-4C - NSI,63002BC,
ECTD-4-3/0 - Ilsco,63002C,
IPLD3/0-4C - NSI,63002C,
PBTD-5-4 - Ilsco,63003A,
IPLD4-5 - NSI,63003A,
ECTD-5-4 - Ilsco,63003AC,
BIBD4-5 - Burndy,63003AC,
IPLD4-5C - NSI,63003AC,
IPBB-NA2/0-5D - Penn Union,63003B,
IPLD2/0-5 - NSI,63003B,
PBTD-6-4 - Ilsco,63004A,
IPBB-NA4-6D - Penn Union,63004A,
IPLD4-6 - NSI,63004A,
1PLD2/06 - Burndy,63004B,
IPBB-NA2/0-6D - Penn Union,63004B,
IPLD2/0-6 - NSI,63004B,
PBTD-8-4 - Ilsco,63006A,
IPLD4-8 - NSI,63006A,
IPBB-NA2/0-8D - Penn Union,63006B,
IPLD2/0-8 - NSI,63006B,
ECTD-3-250 - Ilsco,63011C,
IPB-NA250-3D - Penn Union,63011C,
IPLD250-3C - NSI,63011C,
IPLD2/0-10 - NSI,63008B,
ECTD-4-250 - Ilsco,63012C,
IPB-NA250-4D - Penn Union,63012C,
IPLD250-4C - NSI,63012C,
IPLD2-3 - NSI,63013B,
IPLD2-3C - NSI,63013BC,
ECTD-5-250 - Ilsco,63013C,
BIBD250-5 - Burndy,63013C,
IPLD250-5C - NSI,63013C,
IPLD2-4 - NSI,63014B,
ECTD-6-250 - Ilsco,63014C,
IPLD250-6C - NSI,63014C,
IPLD2-5 - NSI,63015B,
IPLD250-7C - NSI,63015C,
IPLD2-6 - NSI,63016B,
ECTD-8-250 - Ilsco,63016C,
BIBD250-8 - Burndy,63016C,
IPLD250-8C - NSI,63016C,
IPLD2-8 - NSI,63018B,
ECTD-3-350 - Ilsco,63021C,
IPLD350-3C - NSI,63021C,
ECTD-4-350 - Ilsco,63022C,
IPLD350-4C - NSI,63022C,
ECTD-6-350 - Ilsco,63024C,
IPLD350-6C - NSI,63024C,
ECTD-8-350 - Ilsco,63026C,
IPLD350-8C - NSI,63026C,
BIBD500-3 - Burndy,63031C,
IPLD500-3C - NSI,63031C,
BIBD500-4 - Burndy,63032C,
IPLD500-4C - NSI,63032C,
BIBD500-5 - Burndy,63033C,
IPLD500-5C - NSI,63033C,
BIBD500-6 - Burndy,63034C,
IPLD500-6C - NSI,63034C,
IPLD500-7C - NSI,63035C,
BIBD500-8 - Burndy,63036C,
IPLD500-8C - NSI,63036C,
ECTD-8-750 - Ilsco,63046C,
IPLD750-8C - NSI,63046C,
BIBD750-8 - Burndy,63046C,
ECTD-6-750 - Ilsco,63044C,
BIBD750-6 - Burndy,63044C,
IPLD750-6C - NSI,63044C,
1PLD6003 - Burndy,63041B,
IPBB-NA600-3D - Penn Union,63041B,
IPLD600-3 - NSI,63041B,
BIBD600-3 - Burndy,63041BC,
IPB-NA600-3D - Penn Union,63041BC,
IPLD600-3C - NSI,63041BC,
ECTD-3-750 - Ilsco,63041C,
BIBD750-3 - Burndy,63041C,
IPLD750-3C - NSI,63041C,
1PLD6004 - Burndy,63042B,
IPBB-NA600-4D - Penn Union,63042B,
IPLD600-4 - NSI,63042B,
BIBD600-4 - Burndy,63042BC,
IPB-NA600-4D - Penn Union,63042BC,
IPLD600-4C - NSI,63042BC,
ECTD-4-750 - Ilsco,63042C,
BIBD750-4 - Burndy,63042C,
IPLD750-4C - NSI,63042C,
1PLD6005 - Burndy,63043B,
IPBB-NA600-5D - Penn Union,63043B,
IPLD600-5 - NSI,63043B,
ECTD-5-750 - Ilsco,63043C,
BIBD750-5 - Burndy,63043C,
IPLD750-5C - NSI,63043C,
1PLD6006 - Burndy,63044B,
IPBB-NA600-6D - Burndy,63044B,
IPLD600-6 - NSI,63044B,
BIBD600-6 - Burndy,63044BC,
IPB-NA600-6D - Penn Union,63044BC,
IPLD600-6C - NSI,63044BC,
1PLD6008 - Burndy,63046B,
IPBB-NA600-8D - Penn Union,63046B,
IPLD600-8 - NSI,63046B,
BIBD600-8 - Burndy,63046BC,
IPB-NA600-8D - Penn Union,63046BC,
IPLD600-8C - NSI,63046BC,
IPBB-NA350-8S - Penn Union,62054,
IPBB-NA600-10D - Penn Union,63048B,
IPLD600-10 - NSI,63048B,
IPBB-NA600-12D - Penn Union,63050B,
IPLD600-12 - NSI,63050B,
IPBBM-NA600-2D - Penn Union,60009AM,
IPL1/0-4C - NSI,62014C,
IPL3/0-3C - NSI,62025C,
IPBB-NA2/0-5S - Penn Union,62027A,
BIBS2/0-5 - Burndy,62027AC,
IPB-NA2/0-5S - Penn Union,62027AC,
IPL2/0-5C - NSI,62027AC,
IPBB-NA2/0-6S - Penn Union,62028A,
IPBB-NA2/0-8S - Penn Union,62030A,
IPL2/0-8 - NSI,62030A,
BIBS350-3 - Burndy,62049C,
IPB-NA350-3S - Penn Union,62049C,
IPL350-3C - NSI,62049C,
BIBS500-4 - Burndy,62062C,
IPL500-4C - NSI,62062C,
ECTS-8-500 - Ilsco,62066C,
BIBS500-8 - Burndy,62066C,
IPL500-8C - NSI,62066C,
BIBS750-3 - Burndy,62073C,
IPB-NA750-3S - Penn Union,62073C,
IPL750-3C - NSI,62073C,
BIBD2/0-5 - Burndy,63003BC,
IPLD2/0-5C - NSI,63003BC,
IPB-NA2/0-5D - Penn Union,63003BC,
ECTD-6-4 - Ilsco,63004AC,
BIBD4-6 - Burndy,63004AC,
IPLD4-6C - NSI,63004AC,
BIBD2/0-6 - Burndy,63004BC,
IPB-NA2/0-6D - Penn Union,63004BC,
IPLD2/0-6C - NSI,63004BC,
ECTD-6-3/0 - Ilsco,63004C,
IPLD3/0-6C - NSI,63004C,
IPLD350-5C - NSI,63023C,
ECTD-5-350 - Ilsco,63023C,
BIBD350-5 - Burndy,63023C,
BIBD2/0-8 - Burndy,63006BC,
IPB-NA2/0-8D - Penn Union,63006BC,
IPLD2/0-8C - NSI,63006BC,
IPLD2/0-7 - NSI,63005B,
ECTD-7-350 - Ilsco,63025C,
IPLD350-7C - NSI,63025C,
ECTD-7-750 - Ilsco,63045C,
IPLD750-7C - NSI,63045C,
ECTD-10-750 - Ilsco,63048C,
BIBD750-10 - Burndy,63048C,
IPLD750-10C - NSI,63048C,
IPBBM-NA2/0-3D - Penn Union,65001B,
IPBBM-NA600-3D - Penn Union,65041B,
IPBBM-NA600-4D - Penn Union,65042B,
IPLMD600-4 - NSI,65042B,
IPLMD600-3 - NSI,65041B,
AL6-14 - NSI,98502,
AL4-38 - NSI,98507,
AL2-14 - NSI,98508,
ALNS-2-38 - Ilsco,98510,
AL2-38 - NSI,98510,
ALNS-1-38 - Ilsco,98513,
AL1/0-38 - NSI,98516,
ALNS-1/0-12 - Ilsco,98517,
AL1/0-48 - NSI,98517,
AL2/0-38 - NSI,98520,
AL2/0-48 - NSI,98521,
AL3/0-38 - NSI,98524,
AL3/0-48 - NSI,98525,
AL4/0-38 - NSI,98528,
AL4/0-48 - NSI,98529,
ALNS-250-38 - Ilsco,98530,
AL250-48 - NSI,98531,
ALNS-300-38 - Ilsco,98532,
AL300-48 - NSI,98533,
AL350-48 - NSI,98535,
ALNS-500-58 - Ilsco,98540,
AL500-58 - NSI,98540,
ALNS-600-58 - Ilsco,98542,
AL600-58 - NSI,98542,
ALNS-700/750-12 - Ilsco,98543,
AL750-48 - NSI,98543,
AL1/0N - NSI,98546,
YA26A3 - Burndy,98547,
AL2/0N - NSI,98547,
ALND-3/0-12-134 - Ilsco,98548,
AL3/0N - NSI,98548,
AL4/0N - NSI,98549,
AL250N - NSI,98550,
AL300N - NSI,98551,
AL350N - NSI,98552,
AL400N - NSI,98553,
BBLU-100D1 - Penn Union,98110B,
L1000N - NSI,98110B,
L40N-383 - NSI,98101C,
L40N-142 - NSI,98101A,
BBLU-3/0D - Penn Union,98100A,
L30N - NSI,98100A,
L30N-38 - NSI,98099A,
L2N-141 - NSI,98088B,
BBLU-2D-2TC38 - Penn Union,98088A,
L2N-38 - NSI,98088A,
L4N-38 - NSI,98086A,
BBLU-6DN - Penn Union,98085B,
L6N - NSI,98085B,
L6N-142 - NSI,98085C,
L4038 - NSI,98073A,
BBLU-3/0S2 - Penn Union,98072A,
L3038 - NSI,98072A,
BBLU-2/0S1 - Penn Union,98071A,
L2048 - NSI,98071A,
L1048 - NSI,98070A,
L214 - NSI,98067B,
L138 - NSI,98068A,
BBLU-2S4 - Penn Union,98067A,
L238 - NSI,98067A,
L338 - NSI,98066G,
GL60048 - NSI,98042A,
GL75048 - NSI,98043A,
GL35038 - NSI,98036A,
GL1048 - NSI,98019A,
GL338 - NSI,98010D,
GL638 - NSI,98005A,
C-600 - NSI,98141,
C-500 - NSI,98140,
C-400 - NSI,98139,
C-350 - NSI,98138,
C-300 - NSI,98137,
C-250 - NSI,98136,
C-4/0 - NSI,98135,
C-3/0 - NSI,98134,
C-2/0 - NSI,98133,
C-1/0 - NSI,98132,
C-1 - NSI,98131,
C2 - NSI,98130,
C-6 - NSI,98128,
SC-500 - NSI,98124,
SC-4/0 - NSI,98119,
SC-3/0 - NSI,98118,
ASL-250 - Ilsco,OSA250,
ASA250U - Burndy,OSA250,
ASA800U - Burndy,OSA800,
ASL-750 - Ilsco,OSA800,
OSA1000 - Burndy,OSA1000,
SL 40N - NSI,98102SL,
SL 250N - NSI,98104SL,
SL 350N - NSI,98106SL,
SL 500N - NSI,98108SL,
SL 750N - NSI,98110SL,
